,ETOT,ELST,key,ele,vdw,chm,intern,SE,MSE
221,-58.90982062482608,-163.21709636985568,test300,-111.93116,4.85778,-107.07338,12.96035,2319.7284516859036,2167.9858845838635
222,-59.70201643395497,-166.29502069337397,test301,-115.8639,5.29503,-110.56887,13.79009,2587.4367917094687,2167.9858845838635
223,-43.97315270469802,-125.333077390078,test302,-87.12314,3.96432,-83.15882,17.74797,1535.5165213780995,2167.9858845838635
224,-42.68535197301553,-137.01172727803416,test303,-95.9735,4.65162,-91.32188000000001,20.15404,2365.511858519647,2167.9858845838635
225,-40.93452438480181,-153.08027136347908,test305,-106.98211,7.25793,-99.72418,13.2446,3456.223607353604,2167.9858845838635
226,-40.69959959772033,-132.44737238309412,test306,-92.70568,4.36712,-88.33856,15.34214,2269.4705482099707,2167.9858845838635
227,-48.84771935310231,-137.70358337072918,test307,-98.31946,4.49941,-93.82005000000001,17.15441,2022.5105238138938,2167.9858845838635
228,-41.15823235163092,-145.74205039589978,test308,-105.6475,7.05986,-98.58764,19.86592,3298.136862842552,2167.9858845838635
229,-26.55807232988647,-133.20483581296503,test309,-89.8994,6.79282,-83.10658,22.97074,3197.733719716888,2167.9858845838635
230,-38.3701898129203,-130.90812839399683,test31,-87.96493,4.73766,-83.22726999999999,12.27895,2012.1576429100971,2167.9858845838635
231,-49.911737534744944,-130.94592567785594,test310,-94.87582,4.33268,-90.54314000000001,12.30563,1650.9108662935353,2167.9858845838635
232,-44.02095426596199,-129.36140136463231,test311,-95.67869,4.85121,-90.82748000000001,14.56422,2190.850851291163,2167.9858845838635
233,-50.72859201559995,-107.86333035938186,test312,-78.18392,2.06604,-76.11788,12.22578,644.6159443548007,2167.9858845838635
234,-56.65582642948063,-155.13936959464715,test313,-108.98262,5.17963,-103.80299,18.52588,2222.855032745308,2167.9858845838635
235,-51.60723686344595,-152.5266560368744,test314,-104.93574,5.5161,-99.41964,17.83156,2286.0258936923638,2167.9858845838635
236,-44.86083407843683,-124.39181008437652,test315,-90.25473,4.44194,-85.81278999999999,25.25794,1677.0626938016521,2167.9858845838635
237,-55.32852562493468,-138.9964687123335,test316,-97.93138,3.73982,-94.19156000000001,12.06581,1510.3354408375096,2167.9858845838635
238,-34.2083713647664,-138.5727129424736,test317,-98.8045,6.56459,-92.23991000000001,19.71395,3367.659476372611,2167.9858845838635
239,-52.20168958787855,-153.8844372259546,test318,-110.44046,5.31168,-105.12878,15.4999,2801.2768994928792,2167.9858845838635
240,-55.99133147810229,-126.33194021747018,test319,-97.60887,2.9876,-94.62127,21.12264,1492.2721502055963,2167.9858845838635
241,-38.899362582600766,-112.58194881744672,test32,-76.31025,3.73905,-72.57119999999999,15.49288,1133.7926350637665,2167.9858845838635
242,-32.37492048889668,-115.45181067345206,test320,-79.37662,4.73051,-74.64611000000001,13.81623,1786.8534626836122,2167.9858845838635
243,-49.2079180359872,-113.88130906504792,test321,-82.1668,2.54012,-79.62668,16.37217,925.3010794232715,2167.9858845838635
244,-35.70513817454302,-132.22359800955522,test322,-94.78246,5.80967,-88.97279,14.43187,2837.44273099811,2167.9858845838635
245,-33.92846157936228,-101.07867807927131,test323,-71.71822,3.79718,-67.92104,16.65616,1155.4953876832058,2167.9858845838635
246,-41.47439363352114,-123.03345502649692,test324,-89.02487,4.27513,-84.74974,15.12644,1872.7556031387155,2167.9858845838635
247,-36.3304878424394,-129.42149081429568,test325,-92.60321,5.36974,-87.23347000000001,13.88261,2591.1135925329336,2167.9858845838635
248,-42.019896893604,-175.62659151379742,test326,-120.09482,9.21136,-110.88346,15.04066,4742.190323708584,2167.9858845838635
249,-54.78530532153075,-195.22023209583224,test327,-140.81524,9.29007,-131.52517,16.16634,5889.006830869772,2167.9858845838635
250,-55.14723896290992,-136.06175758731834,test328,-99.01805,3.20833,-95.80972,23.44299,1653.4373640917104,2167.9858845838635
251,-53.91062788717887,-116.07649249591022,test329,-85.3054,2.8378,-82.4676,16.33531,815.5006562524441,2167.9858845838635
252,-52.32386334183503,-165.0456172836018,test33,-120.62908,5.94886,-114.68022,14.9009,3888.3152156802757,2167.9858845838635
253,-47.556813459208286,-117.96302571783252,test330,-80.53577,3.01134,-77.52443,15.73358,898.0580411359329,2167.9858845838635
254,-55.00067636918489,-146.8448223761331,test331,-102.00944,4.41726,-97.59218,10.11269,1814.036181533737,2167.9858845838635
255,-38.02850740139297,-170.39589944771507,test332,-113.85997,7.17683,-106.68314000000001,11.66999,4713.458577249716,2167.9858845838635
256,-43.579219141749086,-163.21283073590465,test333,-109.79263,6.44195,-103.35068,25.34489,3572.627533129421,2167.9858845838635
257,-33.6030771036076,-140.14681727219332,test334,-88.27716,4.76901,-83.50815,16.0403,2490.516300794239,2167.9858845838635
258,-56.21600758002847,-148.92695045679068,test335,-104.16631,4.28296,-99.88335,13.65501,1906.8367940230446,2167.9858845838635
259,-44.8048675507374,-148.43862647120014,test336,-99.94838,5.46494,-94.48344,12.06613,2467.9605605966335,2167.9858845838635
260,-30.32128763050288,-85.99534477435887,test337,-61.25059,2.98074,-58.269850000000005,20.76097,781.1221385216708,2167.9858845838635
261,-18.611567659532543,-118.1996708139949,test338,-73.79075,5.46342,-68.32733,16.50524,2471.657025093843,2167.9858845838635
262,-35.46045888230525,-119.77972174218492,test339,-83.90679,4.53657,-79.37022,18.3417,1928.0671214130182,2167.9858845838635
263,-53.66693999626174,-121.15140012393104,test34,-88.87758,2.33144,-86.54614,15.53266,1081.0417928858217,2167.9858845838635
264,-32.26495108526711,-71.72975741795545,test340,-50.00505,0.69463,-49.31042,22.74909,290.54801052312536,2167.9858845838635
265,-39.63127377393788,-97.82715010638051,test341,-70.44849,2.89527,-67.55322000000001,19.9186,779.6350810511054,2167.9858845838635
266,-49.99241754719699,-137.1536051607236,test342,-91.77253,3.27899,-88.49354000000001,21.34774,1482.3364301257327,2167.9858845838635
267,-26.49007253428401,-83.80491066734287,test343,-59.92209,3.18695,-56.735139999999994,12.39859,914.7641060057115,2167.9858845838635
268,-60.892470465513874,-194.34487969826165,test344,-136.74624,7.99902,-128.74722,13.11689,4604.267034387846,2167.9858845838635
269,-45.7203491066802,-130.8097505148965,test345,-93.91785,4.07924,-89.83861,23.38219,1946.4209442510312,2167.9858845838635
270,-39.42198242686739,-155.01656104402488,test346,-108.93462,7.41627,-101.51835,18.11897,3855.9588657775953,2167.9858845838635
271,-40.10412433871254,-121.44167102414596,test347,-88.06916,3.72103,-84.34813,26.11186,1957.5320369560368,2167.9858845838635
272,-53.38734091456302,-131.17011314744482,test348,-96.53945,3.40586,-93.13359,18.94141,1579.7643163615999,2167.9858845838635
273,-22.433354998704413,-118.8312764510171,test349,-72.62202,5.11248,-67.50954,15.4184,2031.862454271025,2167.9858845838635
274,-54.46678408633857,-137.00713106992757,test35,-93.43844,3.30194,-90.1365,16.8296,1272.3286333613112,2167.9858845838635
275,-45.38394645678286,-171.23078206167284,test350,-118.45852,7.15417,-111.30435,18.96584,4345.499603300594,2167.9858845838635
276,-23.105292277911428,-117.51056373781924,test351,-76.91516,5.9007,-71.01446,15.31624,2295.2883518232134,2167.9858845838635
277,-33.56762218231851,-186.52479905238596,test352,-126.25924,9.89028,-116.36896,21.68488,6856.06154439781,2167.9858845838635
278,-46.612844385352936,-141.26095632330825,test353,-99.46824,5.10588,-94.36236,14.42338,2280.016241433423,2167.9858845838635
279,-43.3858068551094,-154.84147134638397,test354,-104.94488,6.52265,-98.42223,11.73659,3029.0078725834496,2167.9858845838635
280,-41.88755703494175,-114.10904058991687,test355,-80.45764,2.93215,-77.52548999999999,17.66789,1270.062266021985,2167.9858845838635
281,-48.75439230696605,-108.1953559046474,test356,-78.60641,2.3711,-76.23531,11.50204,755.2008372513066,2167.9858845838635
282,-48.41621241901933,-118.5398811662195,test357,-82.41633,3.09846,-79.31787,23.67183,954.91244125218,2167.9858845838635
283,-29.650972059714075,-104.90924073900447,test358,-70.35894,3.53013,-66.82881,23.22934,1382.1916339141637,2167.9858845838635
284,-34.29811175221056,-122.1340403311714,test359,-86.10249,5.65257,-80.44992,21.4822,2129.989404540726,2167.9858845838635
285,-34.325750750609856,-139.92215897794904,test36,-92.37052,6.71965,-85.65087,21.63906,2634.2678659641183,2167.9858845838635
286,-55.04555416976695,-130.55423047866833,test360,-95.58556,3.50377,-92.08179,16.3155,1371.6827644726382,2167.9858845838635
287,-54.45739467217025,-161.96823384370103,test361,-114.14624,5.59469,-108.55155,13.8057,2926.177640631372,2167.9858845838635
288,-27.075066072161587,-137.99135289278286,test362,-87.8791,6.54832,-81.33077999999999,28.01935,2943.6824938194377,2167.9858845838635
289,-29.383540183479127,-125.22178006495632,test363,-82.45907,5.22829,-77.23078,14.69146,2289.35835805966,2167.9858845838635
290,-33.370781697911035,-142.55151936140228,test364,-99.40312,7.10202,-92.3011,19.3059,3472.7824151855225,2167.9858845838635
291,-44.73811443589037,-143.897449035151,test365,-104.15396,5.59292,-98.56103999999999,14.1236,2896.9073162796853,2167.9858845838635
292,-41.89217907244056,-136.01067268127213,test366,-96.94862,5.46589,-91.48273,14.02696,2459.2227412988664,2167.9858845838635
293,-46.001713989207296,-142.16988126612645,test367,-97.64909,4.53137,-93.11772,17.05956,2219.9180224090546,2167.9858845838635
294,-60.31336307815765,-123.3815260414362,test368,-89.97827,2.07908,-87.89918999999999,15.77551,760.9778469618417,2167.9858845838635
295,-52.42967184162621,-146.82877963286006,test369,-99.98387,4.40163,-95.58224,17.05182,1862.1441386630954,2167.9858845838635
296,-49.18203406086396,-117.49009697137704,test37,-81.46776,3.22066,-78.2471,14.37766,844.778058046326,2167.9858845838635
297,-30.570028187799725,-167.24249121066362,test370,-106.16706,8.33259,-97.83447000000001,14.62842,4524.505132306878,2167.9858845838635
298,-33.19907362872976,-128.57899212593793,test371,-84.41066,4.70232,-79.70833999999999,17.1179,2163.1118583937687,2167.9858845838635
299,-34.74876625340419,-139.15671307729468,test372,-93.01879,6.36572,-86.65307,18.40059,2694.0567474188797,2167.9858845838635
300,-37.29572362114728,-122.95263589244492,test373,-81.81818,4.48371,-77.33447,20.35995,1603.1012115900915,2167.9858845838635
301,-31.26217332657084,-151.90709247175195,test374,-105.65322,7.87383,-97.77939,19.74459,4424.540113979924,2167.9858845838635
302,-56.58501166362693,-137.09780452918244,test375,-98.75763,3.96264,-94.79499000000001,11.90482,1460.0024444661003,2167.9858845838635
303,-36.32348259961282,-133.67398209004432,test376,-93.98908,6.57307,-87.41601,11.41463,2610.446356159315,2167.9858845838635
304,-45.12905032173523,-142.4247117261385,test377,-102.83891,6.03477,-96.80414,18.34629,2670.314893256707,2167.9858845838635
305,-33.07292593768461,-130.62967960000134,test378,-82.08233,6.44637,-75.63596,17.74856,1811.61186858982,2167.9858845838635
306,-43.779720053101045,-130.58414049538223,test379,-90.75871,4.54034,-86.21837,17.243,1801.039009315426,2167.9858845838635
307,-21.016856475037155,-105.51073127211716,test38,-72.97402,5.13044,-67.84358,19.46032,2192.7420360833084,2167.9858845838635
308,-38.90914817148583,-149.27420344006396,test380,-98.9502,6.51648,-92.43372,20.5942,2864.879789425772,2167.9858845838635
309,-34.343194241960134,-132.1622545333111,test381,-91.71759,5.73905,-85.97854,18.21252,2666.208931552325,2167.9858845838635
310,-56.67891652479467,-153.14558322025093,test382,-117.43493,5.15956,-112.27537,22.36505,3090.96563902067,2167.9858845838635
311,-50.02893494326449,-130.50448212953216,test383,-89.78156,4.37806,-85.4035,13.58801,1251.3598529532126,2167.9858845838635
312,-32.8975361865833,-115.1072414462795,test384,-76.60927,4.07377,-72.5355,16.90746,1571.1681752737315,2167.9858845838635
313,-58.94205347105797,-134.0934520130957,test385,-95.45353,3.05015,-92.40338,19.16953,1119.6603730764798,2167.9858845838635
314,-42.30385624144999,-117.65132058278776,test386,-81.71528,3.35207,-78.36321000000001,21.73988,1300.2769934842552,2167.9858845838635
315,-47.811092765402,-103.74042487504552,test387,-74.37511,1.84243,-72.53268000000001,9.61884,611.1568753978394,2167.9858845838635
316,-41.1839883483776,-145.85031574896374,test388,-99.37852,5.30496,-94.07356,15.60844,2797.3067894920996,2167.9858845838635
317,-51.2981696328733,-166.4914680352902,test389,-115.0141,6.06711,-108.94699,14.96385,3323.3864897212425,2167.9858845838635
318,-38.42052200796597,-117.12262253550092,test39,-79.96312,4.02926,-75.93386000000001,23.90716,1407.2505273045845,2167.9858845838635
319,-50.98534448644856,-165.1640285740035,test390,-120.77708,5.93956,-114.83752,24.04949,4077.100317813378,2167.9858845838635
320,-48.548835069147295,-153.21257517770513,test391,-109.46845,5.44976,-104.01869,20.74066,3076.904806049845,2167.9858845838635
321,-46.05495455586057,-131.050795203697,test392,-90.78839,4.16043,-86.62796,16.12585,1646.168770770168,2167.9858845838635
322,-60.19040816463193,-154.77031727419023,test393,-112.21833,4.27107,-107.94726,22.90951,2280.7168972252985,2167.9858845838635
323,-45.89572180789244,-175.74817786969163,test394,-120.10923,7.67362,-112.43561,19.16338,4427.556720618174,2167.9858845838635
324,-50.51977859667534,-149.99253838080978,test395,-105.11603,5.21537,-99.90065999999999,19.6397,2438.4714481692145,2167.9858845838635
325,-37.18604778336128,-165.70953928564984,test396,-108.22126,6.94783,-101.27343,24.5782,4107.192559381542,2167.9858845838635
326,-44.60107914410519,-148.63981442440488,test397,-99.21181,4.89933,-94.31248,13.6944,2471.2233750554583,2167.9858845838635
327,-51.6084693811252,-137.63077302879543,test398,-97.61053,3.06244,-94.54809,15.72396,1843.8110188928983,2167.9858845838635
328,-47.47586245402663,-150.8269854430061,test399,-105.94795,6.53184,-99.41611,13.33715,2697.7893151369926,2167.9858845838635
329,-59.70849780640649,-142.4912259204375,test4,-104.25067,3.826,-100.42467,18.04878,1657.8066780983577,2167.9858845838635
330,-31.58524252245925,-89.24474850700079,test40,-62.46262,2.66389,-59.79873,19.09639,796.0008756453486,2167.9858845838635
331,-43.154686427987976,-124.694665070134,test400,-86.27396,3.63349,-82.64047000000001,17.09668,1559.1271042957753,2167.9858845838635
332,-38.330387214210056,-120.52030384171772,test401,-81.22231,4.40831,-76.814,15.97998,1480.9884530466147,2167.9858845838635
333,-42.38645001133659,-139.60714875029137,test402,-101.46622,5.66153,-95.80469000000001,11.01035,2853.508363486439,2167.9858845838635
334,-49.19717761578216,-167.06648162827543,test403,-112.58079,6.11918,-106.46161,18.30391,3279.215216286656,2167.9858845838635
335,-45.82079259767546,-135.62118099927278,test404,-96.72902,4.70157,-92.02745,13.73549,2135.055188295794,2167.9858845838635
336,-45.805798192032086,-121.56295522884932,test405,-90.03253,4.0803,-85.95223,26.20973,1611.735986911818,2167.9858845838635
337,-53.21273170897789,-154.2655721647444,test406,-108.56212,5.46072,-103.1014,10.65888,2488.879223851635,2167.9858845838635
338,-39.814719073601374,-122.58460906255472,test407,-84.26699,3.65928,-80.60771000000001,13.71884,1664.0681087212415,2167.9858845838635
339,-40.52245942480424,-115.904973047461,test408,-80.37731,4.02464,-76.35266999999999,22.0526,1283.8039898628695,2167.9858845838635
340,-37.60391569194467,-145.36577792896938,test409,-102.43672,6.88394,-95.55278,16.59337,3358.0708745934085,2167.9858845838635
341,-39.13950706123379,-126.63906426400185,test41,-83.31164,5.01649,-78.29514999999999,17.63528,1533.1643739481513,2167.9858845838635
342,-43.74707458905871,-168.7023208323645,test410,-112.13509,6.4919,-105.64319,15.95378,3831.129102964564,2167.9858845838635
343,-25.888597265595,-146.37389369450003,test411,-93.5765,7.46046,-86.11604,13.5198,3627.344858326034,2167.9858845838635
344,-39.78421090936256,-153.17559713899516,test412,-104.5293,5.73646,-98.79284000000001,16.2041,3482.018307156425,2167.9858845838635
345,-63.60009687261026,-172.93964701045522,test413,-125.38489,6.04312,-119.34177,18.39767,3107.1341230407634,2167.9858845838635
346,-61.725565370965775,-150.4816597658834,test415,-106.11768,3.99144,-102.12624,18.19831,1632.2145104810893,2167.9858845838635
347,-55.87318094419622,-159.10998275664878,test416,-116.08731,5.77837,-110.30894,17.66477,2963.251863981524,2167.9858845838635
348,-65.79264749688818,-199.05819978622296,test417,-139.67746,6.74414,-132.93332,17.09344,4507.869904170117,2167.9858845838635
349,-54.54965635761169,-135.68256086528808,test418,-97.95886,2.81894,-95.13992,12.17318,1647.5695025585908,2167.9858845838635
350,-47.15119164059647,-158.38881244962863,test419,-110.66211,6.16557,-104.49654,18.89669,3288.4889784613442,2167.9858845838635
351,-27.92680077797545,-117.3455884000642,test42,-83.21976,5.89348,-77.32628,12.2988,2440.308547407235,2167.9858845838635
352,-47.33939512476171,-98.80340115114252,test420,-67.30406,1.30135,-66.00271000000001,14.55353,348.3193221322912,2167.9858845838635
353,-32.8880620907208,-114.03993570033003,test421,-72.85618,3.77158,-69.0846,21.63623,1310.1893566178858,2167.9858845838635
354,-27.671304440148564,-151.0653439799908,test422,-98.14538,7.5995,-90.54588,21.38531,3953.2122518314677,2167.9858845838635
355,-18.88189275352904,-132.243916798877,test423,-80.93081,6.34956,-74.58125,20.0171,3102.4183976699965,2167.9858845838635
356,-34.290742446481865,-131.59418601316673,test424,-88.82271,4.88574,-83.93697,14.75,2464.7479102957036,2167.9858845838635
357,-42.2186228452125,-154.99317326383093,test425,-103.12324,6.24473,-96.87850999999999,18.16394,2987.7032637741027,2167.9858845838635
358,-49.77686693212532,-126.48786927704472,test426,-89.23441,3.26026,-85.97415,14.65059,1310.2433014958465,2167.9858845838635
359,-49.08341811848639,-166.84190633741062,test427,-119.99313,6.4785,-113.51463,17.04562,4151.3810645205,2167.9858845838635
360,-39.84375636419931,-122.29332972016118,test428,-80.83708,3.83689,-77.00019,13.93922,1380.6005605316614,2167.9858845838635
361,-49.69208893242517,-124.48010900539384,test43,-91.12723,3.42117,-87.70606,24.4669,1445.0619963264157,2167.9858845838635
362,-35.98017921266758,-124.77761865461125,test430,-86.07604,4.81519,-81.26085,17.96089,2050.33914695078,2167.9858845838635
363,-51.16279546003869,-117.50909059609523,test431,-86.52401,3.08344,-83.44057000000001,12.64085,1041.8547292525752,2167.9858845838635
364,-52.063361010050336,-122.98209570111374,test432,-87.91429,2.98684,-84.92745,19.7359,1080.0483451393302,2167.9858845838635
365,-38.3753362887207,-146.3883677931733,test433,-101.61768,7.83383,-93.78384999999999,18.77191,3070.103391693024,2167.9858845838635
366,-45.82623396738124,-178.1521165166657,test434,-124.48226,7.8712,-116.61106,21.85337,5010.491596468101,2167.9858845838635
367,-55.49682023744886,-121.03643779439736,test435,-91.04896,2.38796,-88.66099999999999,13.45709,1099.8628193228058,2167.9858845838635
368,-39.42748336141064,-172.26811215192978,test436,-122.28738,9.20959,-113.07779,22.74134,5424.3676679582395,2167.9858845838635
369,-48.91039295130222,-148.51494187527524,test437,-105.24745,6.02258,-99.22487,15.81513,2531.546600683935,2167.9858845838635
370,-51.21293547945425,-147.13428841859823,test438,-102.55386,4.40628,-98.14758,18.01042,2202.8608562699956,2167.9858845838635
371,-45.00087223096031,-131.06858542508303,test439,-92.23996,4.67802,-87.56193999999999,12.01456,1811.4444896407883,2167.9858845838635
372,-28.82802595741124,-84.71080474768495,test44,-55.8924,2.2452,-53.647200000000005,16.97057,615.991400156312,2167.9858845838635
373,-49.12626995772893,-141.4469393304355,test440,-100.07076,4.6882,-95.38256000000001,16.07073,2139.644368474707,2167.9858845838635
374,-52.33159911111921,-156.11397984095535,test441,-105.6225,5.46411,-100.15839,16.67966,2287.4019267287304,2167.9858845838635
375,-49.73869568865783,-126.63687710474464,test442,-91.75851,2.98933,-88.76918,22.90618,1523.3787055779278,2167.9858845838635
376,-30.6303089774726,-106.93428674127892,test443,-71.64863,3.3958,-68.25283,26.91439,1415.4540880905167,2167.9858845838635
377,-36.96038971416898,-130.3274322663999,test444,-88.95649,5.03534,-83.92115,15.53932,2205.3130066232834,2167.9858845838635
378,-34.935103396496125,-96.2984105370562,test45,-66.60469,2.89202,-63.71267,19.14506,828.1483396191018,2167.9858845838635
379,-33.253415322648856,-88.81484688551596,test46,-63.65103,3.17714,-60.47389,13.26019,740.9542416603148,2167.9858845838635
380,-27.226981124052237,-92.18377147562686,test47,-61.4646,3.10759,-58.357009999999995,28.5397,969.0786978173412,2167.9858845838635
381,-40.5587440878014,-142.20652880490258,test48,-97.87368,6.12177,-91.75191,17.51951,2620.740236113892,2167.9858845838635
382,-42.01123894505135,-138.02576606848498,test49,-97.0389,5.03681,-92.00209,29.48502,2499.0851891980597,2167.9858845838635
383,-46.76100032711529,-132.1497471404089,test5,-91.38049,4.18474,-87.19574999999999,22.31101,1634.9689811088492,2167.9858845838635
384,-41.721655900654575,-119.65917148338865,test50,-84.73682,4.06101,-80.67581,23.05222,1517.4261215955498,2167.9858845838635
385,-55.46053814017408,-139.18443911735605,test51,-94.22972,3.66662,-90.5631,13.24863,1232.1898491229058,2167.9858845838635
386,-34.70446062989667,-125.87593289661083,test52,-86.13103,4.71485,-81.41618,16.62537,2181.984726511286,2167.9858845838635
387,-38.67192399769631,-142.94374017611932,test53,-92.89033,6.61706,-86.27327000000001,9.34716,2265.8881412310343,2167.9858845838635
388,-46.594311418602885,-126.34905005156988,test54,-94.00721,4.22835,-89.77886,13.41386,1864.905236179047,2167.9858845838635
389,-40.56374906557839,-112.14073102324296,test55,-76.30227,3.42414,-72.87813,18.49808,1044.2192151749107,2167.9858845838635
390,-51.95847751023754,-120.76075994623376,test56,-87.97449,3.26683,-84.70766,19.62892,1072.5089537477643,2167.9858845838635
391,-35.591138733955304,-114.65900816975802,test57,-83.21914,4.45519,-78.76395,21.0031,1863.8916326135152,2167.9858845838635
392,-46.91235220550512,-145.05996026114806,test58,-104.00228,5.07549,-98.92679,18.80884,2705.501739077377,2167.9858845838635
393,-31.91352741581252,-141.94016661067607,test59,-93.14012,6.94921,-86.19091,18.929,2946.034260190258,2167.9858845838635
394,-47.804671024637095,-156.84915424655404,test6,-106.04375,5.36599,-100.67776,17.35326,2795.5635377966432,2167.9858845838635
395,-62.46991102922148,-195.78992511860108,test60,-132.04692,7.07577,-124.97115,16.89288,3906.404872882363,2167.9858845838635
396,-24.85189885523034,-141.63582338217364,test61,-94.25731,7.37219,-86.88512,16.91968,3848.120525595898,2167.9858845838635
397,-44.28135494732213,-130.41149977760088,test62,-88.62703,4.60457,-84.02246000000001,18.63897,1579.3554308079795,2167.9858845838635
398,-17.679702351907984,-108.351918482452,test63,-72.38062,5.78595,-66.59467,20.63259,2392.674060013888,2167.9858845838635
399,-29.323293194584185,-94.5994947153356,test64,-62.31868,3.15935,-59.15933,15.97092,890.189092254127,2167.9858845838635
400,-69.77930429766236,-196.00914178152112,test65,-138.42109,8.1319,-130.28919,12.87442,3661.4462677099636,2167.9858845838635
401,-54.99268398975893,-135.26872007966952,test66,-99.81147,4.44086,-95.37061,20.22141,1630.3769088885022,2167.9858845838635
402,-40.45214969580192,-125.06086685486362,test67,-83.75102,4.61157,-79.13945,14.22978,1496.7072048272046,2167.9858845838635
403,-50.583042092975866,-168.9467448084339,test68,-109.99263,5.92722,-104.06541,17.13944,2860.363676942285,2167.9858845838635
404,-34.39826378802003,-100.98283033002772,test69,-69.53637,3.65885,-65.87752,16.19588,990.9435716594797,2167.9858845838635
405,-39.1665527619496,-133.25200149464752,test7,-92.64141,5.1795,-87.46190999999999,13.77787,2332.4415307509057,2167.9858845838635
406,-41.06840761400172,-104.28888696287908,test70,-74.43058,3.16209,-71.26849,15.82673,912.0449761210834,2167.9858845838635
407,-34.948358957515374,-118.38383006746824,test71,-88.40316,5.43563,-82.96753,24.99728,2305.840787607394,2167.9858845838635
408,-27.09122121421124,-103.88486844425756,test72,-65.99115,4.03158,-61.95957000000001,15.3223,1215.8017470474172,2167.9858845838635
409,-21.20731761140319,-64.5986400308986,test73,-48.00542,2.10158,-45.90384,15.96275,609.9182180904636,2167.9858845838635
410,-41.330373158573884,-114.49549108463091,test74,-80.61628,3.3037,-77.31258,11.57203,1294.7192091791721,2167.9858845838635
411,-37.12411252178864,-105.82098480313284,test75,-69.19208,2.79058,-66.4015,31.66926,857.1654175493273,2167.9858845838635
412,-42.468956403632966,-96.14329454329814,test76,-67.77439,1.75944,-66.01495,19.7215,554.4138144401574,2167.9858845838635
413,-37.38304753496976,-104.78705934921663,test77,-74.99041,3.45709,-71.53332,24.78113,1166.2411094358026,2167.9858845838635
414,-52.1787605258902,-149.5212584525038,test78,-106.68268,5.53596,-101.14672,14.39768,2397.86105505806,2167.9858845838635
415,-49.48807323382495,-123.94122857950882,test79,-89.98951,4.09262,-85.89689,17.1373,1325.6019383129094,2167.9858845838635
416,-48.39421363309991,-127.82147448778969,test8,-88.0818,3.57891,-84.50289000000001,21.63187,1303.8365089695296,2167.9858845838635
417,-46.708882827516845,-103.6965099535784,test80,-75.02177,2.10661,-72.91516,15.16321,686.7689632410116,2167.9858845838635
418,-41.12551290728784,-93.72029853997026,test81,-66.3355,1.86983,-64.46567,16.41343,544.7629331124818,2167.9858845838635
419,-38.25833404570736,-67.68558041467716,test82,-48.72333,0.26837,-48.45496,26.56351,103.97118085175434,2167.9858845838635
420,-53.726407014903934,-143.9381558547557,test83,-102.59139,4.41126,-98.18013,15.40837,1976.1334872356588,2167.9858845838635
421,-54.50721323143111,-152.6327781824376,test84,-103.37225,4.60492,-98.76732999999999,14.50528,1958.957936367352,2167.9858845838635
422,-28.61299987030641,-101.56703856236952,test85,-68.35412,3.89893,-64.45518999999999,12.32558,1284.6625932931038,2167.9858845838635
423,-60.14817907057755,-139.34252276450405,test86,-98.16517,2.91529,-95.24988,14.99066,1232.1294081386172,2167.9858845838635
424,-37.87935390745026,-124.5797246214729,test87,-83.85008,4.19795,-79.65213,18.66455,1744.9648224782952,2167.9858845838635
425,-35.940558446689884,-80.44611938824812,test89,-56.2234,1.25651,-54.96689,15.76715,362.0012923764841,2167.9858845838635
426,-44.071710795227816,-140.91581624946292,test9,-97.17428,5.45026,-91.72402,12.02736,2270.7425725472153,2167.9858845838635
427,-45.6991200914531,-137.8568134222049,test90,-100.47551,4.59556,-95.87995,13.77794,2518.1156903105143,2167.9858845838635
428,-25.60571368652798,-113.19148571516264,test91,-78.90604,6.19956,-72.70648,21.16013,2218.482187316301,2167.9858845838635
429,-33.26838261221844,-100.18506470270174,test92,-66.78634,3.02925,-63.75709,14.11108,929.5612781777659,2167.9858845838635
430,-44.79427501006802,-133.87866282124676,test93,-91.86154,4.73127,-87.13027000000001,15.78201,1792.3364717875465,2167.9858845838635
431,-55.44273268329823,-117.86714035268176,test94,-92.42135,2.43597,-89.98538,18.12983,1193.1944836460443,2167.9858845838635
432,-53.78981702622984,-124.96616617034093,test95,-96.02407,3.37317,-92.6509,19.49006,1510.1837698942484,2167.9858845838635
433,-49.4146168886409,-161.04255607482037,test96,-109.79642,5.41171,-104.38471,23.27478,3021.711136671489,2167.9858845838635
434,-53.03903715564224,-131.86222845013572,test97,-94.91179,3.41953,-91.49226,17.47383,1478.6503471178376,2167.9858845838635
435,-50.14563946752595,-114.92865858157946,test98,-83.17631,2.88097,-80.29534,12.13455,909.0044421978656,2167.9858845838635
436,-47.48848124161899,-111.14227547561764,test99,-77.16206,2.32766,-74.8344,12.37013,747.7992727399744,2167.9858845838635
